ticker,name,ISIN,申万行业分类,申万行业代码,中信行业分类,中信行业代码,上证50,沪深300,中证500,市值,申万一级名称,申万二级名称
300344.SZ,太空智造,CNE100001K22,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,建材--专用材料Ⅱ--其他专用材料,b108000000000000-1000034730000000-1000034732000000,否,否,否,25.94680739,计算机,计算机应用
300345.SZ,华民股份,CNE100001K30,机械设备-通用机械-磨具磨料,6107000000000000-6107020000000000-6107020300000000,建材--专用材料Ⅱ--其他专用材料,b108000000000000-1000034730000000-1000034732000000,否,否,否,20.8291468,机械设备,通用机械
300346.SZ,南大光电,CNE100001K48,电子-半导体-半导体材料,6108000000000000-6108010000000000-6108010300000000,电子--半导体--半导体材料,b10p000000000000-b10p010000000000-1000034827000000,否,否,否,140.9062996,电子,半导体
300347.SZ,泰格医药,CNE100001KV8,医药生物-医疗服务Ⅱ-医疗服务Ⅲ,6115000000000000-6115060000000000-6115060100000000,医药--其他医药医疗--医疗服务,b10i000000000000-b10i040000000000-b10i040300000000,否,是,否,988.8953107,医药生物,医疗服务Ⅱ
300348.SZ,长亮科技,CNE100001KW6,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,147.2539615,计算机,计算机应用
300349.SZ,金卡智能,CNE100001KX4,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,6107000000000000-6107030000000000-6107030100000000,机械--仪器仪表Ⅱ--仪器仪表Ⅲ,b10a000000000000-b10a050000000000-b10a050100000000,否,否,否,61.48541932,机械设备,仪器仪表Ⅱ
300350.SZ,华鹏飞,CNE100001NW0,交通运输-物流Ⅱ-物流Ⅲ,6117000000000000-6117080000000000-6117080100000000,交通运输--物流--物流综合,b10o000000000000-b10o020000000000-b10o020200000000,否,否,否,31.2731228,交通运输,物流Ⅱ
300351.SZ,永贵电器,CNE100001P35,机械设备-运输设备Ⅱ-铁路设备,6107000000000000-1000012580000000-6109010600000000,机械--运输设备--铁路交通设备,b10a000000000000-b10a040000000000-b10a040100000000,否,否,否,38.93964849,机械设备,运输设备Ⅱ
300352.SZ,北信源,CNE100001P43,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--基础软件及管理办公软件,b10r000000000000-b10r020000000000-b10r020100000000,否,否,否,89.01919894,计算机,计算机应用
300353.SZ,东土科技,CNE100001M38,通信-通信设备-通信传输设备,1000012611000000-6110020000000000-6110020300000000,通信--通信设备制造--其他通信设备,b10q000000000000-b10q020000000000-b10q020200000000,否,否,否,54.16397508,通信,通信设备
300354.SZ,东华测试,CNE100001P19,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,6107000000000000-6107030000000000-6107030100000000,机械--仪器仪表Ⅱ--仪器仪表Ⅲ,b10a000000000000-b10a050000000000-b10a050100000000,否,否,否,22.33871246,机械设备,仪器仪表Ⅱ
300355.SZ,蒙草生态,CNE100001P01,建筑装饰-园林工程Ⅱ-园林工程Ⅲ,6106020000000000-1000012551000000-1000012553000000,建筑--建筑施工--园林工程,b107000000000000-b107010000000000-1000034719000000,否,否,否,59.51738121,建筑装饰,园林工程Ⅱ
300356.SZ,光一科技,CNE100001M53,电气设备-电气自动化设备-计量仪表,6107010000000000-1000012564000000-1000012567000000,电力设备及新能源--电气设备--电力电子及自动化,b10b000000000000-b10b020000000000-1000034755000000,否,否,否,25.04534367,电气设备,电气自动化设备
300357.SZ,我武生物,CNE100001R58,医药生物-生物制品Ⅱ-生物制品Ⅲ,6115000000000000-6115020000000000-6115020100000000,医药--生物医药Ⅱ--生物医药Ⅲ,b10i000000000000-b10i030000000000-b10i030100000000,否,否,是,317.030112,医药生物,生物制品Ⅱ
300358.SZ,楚天科技,CNE100001R41,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,6115000000000000-6115030000000000-6115030100000000,医药--其他医药医疗--医疗器械,b10i000000000000-b10i040000000000-b10i040200000000,否,否,否,63.0129722,医药生物,医疗器械Ⅱ
300359.SZ,全通教育,CNE100001R25,传媒-互联网传媒-移动互联网服务,6122010000000000-1000012608000000-1000012609000000,传媒--互联网媒体--信息搜索与聚合,b10s000000000000-1000034862000000-1000034863000000,否,否,否,42.35810859,传媒,互联网传媒
300360.SZ,炬华科技,CNE100001R17,电气设备-电气自动化设备-计量仪表,6107010000000000-1000012564000000-1000012567000000,电力设备及新能源--电气设备--电力电子及自动化,b10b000000000000-b10b020000000000-1000034755000000,否,否,否,50.94309973,电气设备,电气自动化设备
300362.SZ,天翔环境,CNE100001R33,机械设备-专用设备-环保设备,6107000000000000-6107040000000000-1000004605000000,电力及公用事业--环保及公用事业--环保及水务,b104000000000000-b104020000000000-1000034695000000,否,否,否,6.51128793,机械设备,专用设备
300363.SZ,博腾股份,CNE100001S57,医药生物-化学制药-化学原料药,6115000000000000-6115010000000000-6115010100000000,医药--化学制药--化学制剂,b10i000000000000-b10i010000000000-b10i010200000000,否,否,否,173.8963096,医药生物,化学制药
300364.SZ,中文在线,CNE100001XD9,传媒-文化传媒-平面媒体,6122010000000000-1000012604000000-6122010100000000,传媒--媒体--出版,b10s000000000000-b10s010000000000-b10s010100000000,否,否,否,54.98352544,传媒,文化传媒
300365.SZ,恒华科技,CNE100001RD1,计算机-计算机应用-IT服务,1000012601000000-6122020000000000-1000012603000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,70.08099051,计算机,计算机应用
300366.SZ,创意信息,CNE100001RX9,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,59.28498972,计算机,计算机应用
300367.SZ,ST网力,CNE100001S40,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,47.35259163,计算机,计算机应用
300368.SZ,汇金股份,CNE100001RC3,计算机-计算机设备Ⅱ-计算机设备Ⅲ,1000012601000000-6110010000000000-6110010100000000,计算机--计算机设备--专用计算机设备,b10r000000000000-b10r010000000000-b10r010200000000,否,否,否,87.66428468,计算机,计算机设备Ⅱ
300369.SZ,绿盟科技,CNE100001S32,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机设备--通用计算机设备,b10r000000000000-b10r010000000000-b10r010100000000,否,否,否,128.3110586,计算机,计算机应用
300370.SZ,安控科技,CNE100000CX3,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,6107000000000000-6107030000000000-6107030100000000,机械--仪器仪表Ⅱ--仪器仪表Ⅲ,b10a000000000000-b10a050000000000-b10a050100000000,否,否,否,29.86296593,机械设备,仪器仪表Ⅱ
300371.SZ,汇中股份,CNE100001RB5,机械设备-仪器仪表Ⅱ-仪器仪表Ⅲ,6107000000000000-6107030000000000-6107030100000000,机械--仪器仪表Ⅱ--仪器仪表Ⅲ,b10a000000000000-b10a050000000000-b10a050100000000,否,否,否,24.44227066,机械设备,仪器仪表Ⅱ
300373.SZ,扬杰科技,CNE100001R90,电子-半导体-分立器件,6108000000000000-6108010000000000-6108010200000000,电子--半导体--分立器件,b10p000000000000-b10p010000000000-1000034826000000,否,否,否,208.5340316,电子,半导体
300374.SZ,中铁装配,CNE100001XF4,建筑材料-其他建材Ⅱ-耐火材料,6106010000000000-6106010400000000-1000004599000000,建材--装饰材料--其他装饰材料,b108000000000000-1000034727000000-1000034729000000,否,否,否,33.32112166,建筑材料,其他建材Ⅱ
300375.SZ,鹏翎股份,CNE100001RV3,汽车-汽车零部件Ⅱ-汽车零部件Ⅲ,1000012588000000-6109030000000000-6109030100000000,汽车--汽车零部件Ⅱ--汽车零部件Ⅲ,b10d000000000000-b10d030000000000-b10d030100000000,否,否,否,37.12062927,汽车,汽车零部件Ⅱ
300376.SZ,易事特,CNE100001RT7,电气设备-电源设备-储能设备,6107010000000000-6107010300000000-1000012572000000,电力设备及新能源--电源设备--储能,b10b000000000000-b10b030000000000-1000034757000000,否,否,是,216.9975275,电气设备,电源设备
300377.SZ,赢时胜,CNE100001RS9,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,71.22169948,计算机,计算机应用
300378.SZ,鼎捷软件,CNE100001RR1,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--基础软件及管理办公软件,b10r000000000000-b10r020000000000-b10r020100000000,否,否,否,76.08242371,计算机,计算机应用
300379.SZ,东方通,CNE100001RL4,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--基础软件及管理办公软件,b10r000000000000-b10r020000000000-b10r020100000000,否,否,否,95.52802244,计算机,计算机应用
300380.SZ,安硕信息,CNE100001RK6,计算机-计算机应用-软件开发,1000012601000000-6122020000000000-1000012602000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,31.44517425,计算机,计算机应用
300381.SZ,溢多利,CNE100001RJ8,医药生物-生物制品Ⅱ-生物制品Ⅲ,6115000000000000-6115020000000000-6115020100000000,农林牧渔--畜牧业--饲料加工,b10k000000000000-b10k020000000000-b10k020100000000,否,否,否,64.0016098,医药生物,生物制品Ⅱ
300382.SZ,斯莱克,CNE100001S24,机械设备-专用设备-其它专用机械,6107000000000000-6107040000000000-6107040700000000,机械--专用机械--其他专用机械,b10a000000000000-b10a020000000000-b10a020300000000,否,否,否,47.64965863,机械设备,专用设备
300383.SZ,光环新网,CNE100001S16,通信-通信设备-通信配套服务,1000012611000000-6110020000000000-6110020400000000,通信--增值服务Ⅱ--增值服务Ⅲ,b10q000000000000-b10q030000000000-b10q030100000000,否,否,否,291.8077591,通信,通信设备
300384.SZ,三联虹普,CNE100001XG2,建筑装饰-专业工程-化学工程,6106020000000000-1000004603000000-1000012560000000,石油石化--油服工程--工程服务,b101000000000000-b101030000000000-1000034689000000,否,否,否,60.36578009,建筑装饰,专业工程
300385.SZ,雪浪环境,CNE100001XH0,机械设备-专用设备-环保设备,6107000000000000-6107040000000000-1000004605000000,电力及公用事业--环保及公用事业--环保及水务,b104000000000000-b104020000000000-1000034695000000,否,否,否,30.58279656,机械设备,专用设备
300386.SZ,飞天诚信,CNE100001XJ6,计算机-计算机设备Ⅱ-计算机设备Ⅲ,1000012601000000-6110010000000000-6110010100000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,93.0565944,计算机,计算机设备Ⅱ
300387.SZ,富邦股份,CNE100001XK4,化工-化学制品-其他化学制品,6103000000000000-6103040000000000-6103040900000000,基础化工--农用化工--复合肥,b106000000000000-b106010000000000-b106010400000000,否,否,否,23.77787087,化工,化学制品
300388.SZ,国祯环保,CNE1000021R0,公用事业-水务Ⅱ-水务Ⅲ,6116000000000000-6116040000000000-6116040100000000,电力及公用事业--环保及公用事业--环保及水务,b104000000000000-b104020000000000-1000034695000000,否,否,否,66.33078271,公用事业,水务Ⅱ
300389.SZ,艾比森,CNE100001XL2,电子-光学光电子-LED,6108000000000000-6108040000000000-1000004608000000,电子--光学光电--LED,b10p000000000000-1000034831000000-1000034833000000,否,否,否,32.69690273,电子,光学光电子
300390.SZ,天华超净,CNE100001XM0,电子-其他电子Ⅱ-其他电子Ⅲ,6108000000000000-6108020000000000-6108020100000000,电子--其他电子零组件Ⅱ--其他电子零组件Ⅲ,b10p000000000000-1000034839000000-1000034840000000,否,否,否,95.2604928,电子,其他电子Ⅱ
300391.SZ,康跃科技,CNE100001XN8,机械设备-通用机械-内燃机,6107000000000000-6107020000000000-6107020400000000,机械--专用机械--光伏设备,b10a000000000000-b10a020000000000-1000034748000000,否,否,否,39.58798066,机械设备,通用机械
300392.SZ,腾信股份,CNE100001XP3,传媒-营销传播-营销服务,6122010000000000-1000012607000000-1000004629000000,传媒--广告营销--互联网广告营销,b10s000000000000-1000034854000000-1000034855000000,否,否,否,39.3216,传媒,营销传播
300393.SZ,中来股份,CNE1000021Q2,电气设备-电源设备-光伏设备,6107010000000000-6107010300000000-1000012570000000,电力设备及新能源--电源设备--太阳能,b10b000000000000-b10b030000000000-b10b030300000000,否,否,否,79.30930559,电气设备,电源设备
300394.SZ,天孚通信,CNE100001XQ1,通信-通信设备-通信传输设备,1000012611000000-6110020000000000-6110020300000000,通信--通信设备制造--网络接配及塔设,b10q000000000000-b10q020000000000-b10q020500000000,否,否,否,114.0375507,通信,通信设备
300395.SZ,菲利华,CNE100001XR9,有色金属-金属非金属新材料-非金属新材料,6105000000000000-6105010000000000-6105010300000000,国防军工--其他军工Ⅱ--其他军工Ⅲ,b10c000000000000-b10c030000000000-b10c030100000000,否,否,否,158.3290334,有色金属,金属非金属新材料
300396.SZ,迪瑞医疗,CNE100001XS7,医药生物-医疗器械Ⅱ-医疗器械Ⅲ,6115000000000000-6115030000000000-6115030100000000,医药--其他医药医疗--医疗器械,b10i000000000000-b10i040000000000-b10i040200000000,否,否,否,67.90338,医药生物,医疗器械Ⅱ
300397.SZ,天和防务,CNE100001XT5,国防军工-航空装备Ⅱ-航空装备Ⅲ,1000012579000000-1000012583000000-1000012584000000,国防军工--兵器兵装Ⅱ--兵器兵装Ⅲ,b10c000000000000-b10c020000000000-b10c020100000000,否,否,否,100.3104,国防军工,航空装备Ⅱ
300398.SZ,飞凯材料,CNE100001XV1,化工-化学制品-涂料油漆油墨制造,6103000000000000-6103040000000000-6103040500000000,基础化工--其他化学制品Ⅱ--电子化学品,b106000000000000-b106040000000000-1000034708000000,否,否,否,96.62020677,化工,化学制品
300399.SZ,京天利,CNE100001XW9,计算机-计算机应用-IT服务,1000012601000000-6122020000000000-1000012603000000,计算机--计算机软件--行业应用软件,b10r000000000000-b10r020000000000-b10r020200000000,否,否,否,36.31888,计算机,计算机应用
300400.SZ,劲拓股份,CNE100002722,机械设备-通用机械-其它通用机械,6107000000000000-6107020000000000-6107020600000000,机械--通用设备--其他通用机械,b10a000000000000-b10a030000000000-b10a030500000000,否,否,否,32.05086818,机械设备,通用机械
300401.SZ,花园生物,CNE100001XX7,医药生物-化学制药-化学原料药,6115000000000000-6115010000000000-6115010100000000,医药--化学制药--化学制剂,b10i000000000000-b10i010000000000-b10i010200000000,否,否,否,75.10233002,医药生物,化学制药
